date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:38:29	48781/48781	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:29%20GMT	https://tailwindcss.com/course/customizing-your-design-system/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/customizing-your-design-system/index.html	(from https://tailwindcss.com/screencasts/)
08:38:29	9614/9614	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:29%20GMT	https://tailwindcss.com/course/optimizing-for-production	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/optimizing-for-production	(from https://tailwindcss.com/screencasts/)
08:38:29	48794/48794	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:29%20GMT	https://tailwindcss.com/course/optimizing-for-production/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/optimizing-for-production/index.html	(from https://tailwindcss.com/screencasts/)
08:38:30	9610/9610	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:30%20GMT	https://tailwindcss.com/course/structuring-a-basic-card	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/structuring-a-basic-card	(from https://tailwindcss.com/screencasts/)
08:38:30	48817/48817	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:30%20GMT	https://tailwindcss.com/course/structuring-a-basic-card/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/structuring-a-basic-card/index.html	(from https://tailwindcss.com/screencasts/)
08:38:31	9622/9622	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:31%20GMT	https://tailwindcss.com/course/making-text-content-feel-designed	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/making-text-content-feel-designed	(from https://tailwindcss.com/screencasts/)
08:38:31	9594/9594	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:31%20GMT	https://tailwindcss.com/course/working-with-svg-icons	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/working-with-svg-icons	(from https://tailwindcss.com/screencasts/)
08:38:31	48866/48866	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:31%20GMT	https://tailwindcss.com/course/making-text-content-feel-designed/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/making-text-content-feel-designed/index.html	(from https://tailwindcss.com/screencasts/)
08:38:31	9573/9573	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:31%20GMT	https://tailwindcss.com/course/designing-a-badge	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/designing-a-badge	(from https://tailwindcss.com/screencasts/)
08:38:32	48737/48737	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:32%20GMT	https://tailwindcss.com/course/working-with-svg-icons/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/working-with-svg-icons/index.html	(from https://tailwindcss.com/screencasts/)
08:38:32	48687/48687	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:32%20GMT	https://tailwindcss.com/course/designing-a-badge/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/designing-a-badge/index.html	(from https://tailwindcss.com/screencasts/)
08:38:32	9603/9603	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:32%20GMT	https://tailwindcss.com/course/cropping-and-positioning-images	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/cropping-and-positioning-images	(from https://tailwindcss.com/screencasts/)
08:38:33	48809/48809	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:33%20GMT	https://tailwindcss.com/course/cropping-and-positioning-images/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/cropping-and-positioning-images/index.html	(from https://tailwindcss.com/screencasts/)
08:38:33	9613/9613	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:33%20GMT	https://tailwindcss.com/course/locking-images-to-a-fixed-aspect-ratio	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/locking-images-to-a-fixed-aspect-ratio	(from https://tailwindcss.com/screencasts/)
08:38:34	48871/48871	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:33%20GMT	https://tailwindcss.com/course/locking-images-to-a-fixed-aspect-ratio/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/locking-images-to-a-fixed-aspect-ratio/index.html	(from https://tailwindcss.com/screencasts/)
08:38:34	9604/9604	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:34%20GMT	https://tailwindcss.com/course/creating-depth-with-shadows-and-layers	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/creating-depth-with-shadows-and-layers	(from https://tailwindcss.com/screencasts/)
08:38:35	9595/9595	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:34%20GMT	https://tailwindcss.com/course/building-a-navbar-layout-with-flexbox	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/building-a-navbar-layout-with-flexbox	(from https://tailwindcss.com/screencasts/)
08:38:35	48870/48870	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:34%20GMT	https://tailwindcss.com/course/creating-depth-with-shadows-and-layers/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/creating-depth-with-shadows-and-layers/index.html	(from https://tailwindcss.com/screencasts/)
08:38:35	48838/48838	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:35%20GMT	https://tailwindcss.com/course/building-a-navbar-layout-with-flexbox/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/building-a-navbar-layout-with-flexbox/index.html	(from https://tailwindcss.com/screencasts/)
08:38:35	9593/9593	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:35%20GMT	https://tailwindcss.com/course/toggling-the-navbar-links-on-mobile	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/toggling-the-navbar-links-on-mobile	(from https://tailwindcss.com/screencasts/)
08:38:36	9618/9618	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:36%20GMT	https://tailwindcss.com/course/making-the-navbar-responsive	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/making-the-navbar-responsive	(from https://tailwindcss.com/screencasts/)
08:38:36	48862/48862	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:36%20GMT	https://tailwindcss.com/course/making-the-navbar-responsive/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/making-the-navbar-responsive/index.html	(from https://tailwindcss.com/screencasts/)
08:38:36	9586/9586	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:36%20GMT	https://tailwindcss.com/course/styling-the-basic-dropdown-elements	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/styling-the-basic-dropdown-elements	(from https://tailwindcss.com/screencasts/)
08:38:36	48803/48803	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:36%20GMT	https://tailwindcss.com/course/toggling-the-navbar-links-on-mobile/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/toggling-the-navbar-links-on-mobile/index.html	(from https://tailwindcss.com/screencasts/)
08:38:36	48830/48830	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:36%20GMT	https://tailwindcss.com/course/styling-the-basic-dropdown-elements/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/styling-the-basic-dropdown-elements/index.html	(from https://tailwindcss.com/screencasts/)
08:38:36	9577/9577	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:36%20GMT	https://tailwindcss.com/course/positioning-the-dropdown-area	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/positioning-the-dropdown-area	(from https://tailwindcss.com/screencasts/)
08:38:37	9581/9581	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:37%20GMT	https://tailwindcss.com/course/making-the-dropdown-interactive	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/making-the-dropdown-interactive	(from https://tailwindcss.com/screencasts/)
08:38:37	48782/48782	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:37%20GMT	https://tailwindcss.com/course/positioning-the-dropdown-area/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/positioning-the-dropdown-area/index.html	(from https://tailwindcss.com/screencasts/)
08:38:37	48795/48795	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:37%20GMT	https://tailwindcss.com/course/making-the-dropdown-interactive/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/making-the-dropdown-interactive/index.html	(from https://tailwindcss.com/screencasts/)
08:38:38	9574/9574	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:38%20GMT	https://tailwindcss.com/course/adapting-the-dropdown-for-mobile	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/adapting-the-dropdown-for-mobile	(from https://tailwindcss.com/screencasts/)
08:38:38	9586/9586	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:38%20GMT	https://tailwindcss.com/course/coming-soon	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/coming-soon	(from https://tailwindcss.com/screencasts/)
08:38:38	48764/48764	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:38%20GMT	https://tailwindcss.com/course/adapting-the-dropdown-for-mobile/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/adapting-the-dropdown-for-mobile/index.html	(from https://tailwindcss.com/screencasts/)
08:38:38	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.d0.delayed	(from https://tailwindcss.com/resources/)
08:38:38	159308/159308	---M--	200	added ('OK')	image/jpeg	etag:%222703bfc602da3b0bab624876f6a0ecee-ssl%22	https://tailwindcss.com/img/workcation-screenshot.jpg	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/workcation-screenshot.jpg	(from https://tailwindcss.com/screencasts/)
08:38:38	27596/27596	---M--	200	added ('OK')	image/png	etag:%224882db5915c57ec5c5360a6d7053b900-ssl%22	https://tailwindcss.com/img/resources/refactoring-ui.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/resources/refactoring-ui.png	(from https://tailwindcss.com/resources/)
08:38:38	43239/43239	---M--	200	added ('OK')	image/jpeg	etag:%22def331b20cbb2c26fbf29e5a84fe543e-ssl%22	https://tailwindcss.com/img/resources/unsplash.jpg	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/resources/unsplash.jpg	(from https://tailwindcss.com/resources/)
08:38:38	48230/48230	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:38%20GMT	https://tailwindcss.com/course/coming-soon/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/course/coming-soon/index.html	(from https://tailwindcss.com/screencasts/)
08:38:39	12818/12818	---M--	200	added ('OK')	image/png	etag:%223132dcfb76d46b0634ceaadd3d92d0c9-ssl%22	https://tailwindcss.com/img/resources/undraw.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/resources/undraw.png	(from https://tailwindcss.com/resources/)
08:38:39	24079/24079	---M--	200	added ('OK')	image/png	etag:%2218eeeb1b3ccb91da4a4ef1286185ab1e-ssl%22	https://tailwindcss.com/img/resources/heroicons-ui.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/resources/heroicons-ui.png	(from https://tailwindcss.com/resources/)
08:38:39	24181/24181	---M--	200	added ('OK')	image/png	etag:%2293fa2e25c44ff2d5dacf9f010a865ad4-ssl%22	https://tailwindcss.com/img/resources/zondicons.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/resources/zondicons.png	(from https://tailwindcss.com/resources/)
08:38:39	29521/29521	---M--	200	added ('OK')	image/png	etag:%22572c6a3d9a599e03cc379539cdccaa16-ssl%22	https://tailwindcss.com/img/resources/entypo.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/resources/entypo.png	(from https://tailwindcss.com/resources/)
08:38:40	43541/43541	---M--	200	added ('OK')	image/png	etag:%2207cada80722e2f6060edb07255b3facf-ssl%22	https://tailwindcss.com/img/resources/hero-patterns.png	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/img/resources/hero-patterns.png	(from https://tailwindcss.com/resources/)
08:38:40	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.d8.delayed	(from https://tailwindcss.com/community/)
08:38:40	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.d9.delayed	(from https://tailwindcss.com/community/)
08:38:40	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.da.delayed	(from https://tailwindcss.com/community/)
08:38:41	94/94	---M--	302	error ('Found')	text/plain	date:Mon,%2024%20Feb%202020%2011:38:40%20GMT	https://tailwindcss.com/forum	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/forum	(from https://tailwindcss.com/community/)
08:38:42	94/94	---M--	302	error ('Found')	text/plain	date:Mon,%2024%20Feb%202020%2011:38:41%20GMT	https://tailwindcss.com/forum	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/forum	(from https://tailwindcss.com/community/)
08:38:42	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.dd.delayed	(from https://tailwindcss.com/docs/release-notes/)
08:38:42	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.de.delayed	(from https://tailwindcss.com/docs/upgrading-to-v1/)
08:38:42	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.e0.delayed	(from https://tailwindcss.com/docs/using-with-preprocessors/)
08:38:43	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.e1.delayed	(from https://tailwindcss.com/docs/controlling-file-size/)
08:38:43	278442/278442	---MCZ	200	added ('OK')	text/html	etag:W/%22bf22a352915c6949acf23df0829c8bbf%22	https://github.com/tailwindcss/tailwindcss/blob/master/stubs/defaultConfig.stub.js	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/github.com/tailwindcss/tailwindcss/blob/master/stubs/defaultConfig.stub.html	(from https://tailwindcss.com/docs/upgrading-to-v1/)
08:38:43	40/40	---M--	302	error ('Found')	text/plain	date:Mon,%2024%20Feb%202020%2011:38:43%20GMT	https://tailwindcss.com/docs/colors	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/colors	(from https://tailwindcss.com/docs/controlling-file-size/)
08:38:43	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.e3.delayed	(from https://tailwindcss.com/docs/browser-support/)
08:38:43	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.e4.delayed	(from https://tailwindcss.com/docs/utility-first/)
08:38:44	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.e6.delayed	(from https://tailwindcss.com/docs/responsive-design/)
08:38:44	3740/3740	---M--	200	added ('OK')	image/jpeg	etag:%22570716c9-e9c%22	https://randomuser.me/api/portraits/women/17.jpg	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/randomuser.me/api/portraits/women/17.jpg	(from https://tailwindcss.com/docs/utility-first/)
08:38:44	2785/2785	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2011:38:44%20GMT	https://tailwindcss.com/docs/responsive-design/<div%20class=%22none:bg-red-500%20sm:bg-green-500%20md:bg-blue-500%20lg:bg-pink-500%20xl:bg-teal-500%22></div>	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/responsive-design/_div%20class=_none_bg-red-500%20sm_bg-green-500%20md_bg-blue-500%20lg_bg-pink-500%20xl_bg-teal-500___/div_	(from https://tailwindcss.com/docs/responsive-design/)
08:38:45	2785/2785	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2011:38:45%20GMT	https://tailwindcss.com/docs/responsive-design/<div%20class=%22none:bg-teal-500%20md:bg-red-500%20lg:bg-teal-500%22></div>	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/responsive-design/_div%20class=_none_bg-teal-500%20md_bg-red-500%20lg_bg-teal-500___/div_	(from https://tailwindcss.com/docs/responsive-design/)
08:38:45	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.e9.delayed	(from https://tailwindcss.com/docs/pseudo-class-variants/)
08:38:45	2785/2785	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2011:38:45%20GMT	https://tailwindcss.com/docs/pseudo-class-variants/<button%20class=%22none:bg-orange-500%20none:hover:bg-orange-600%20sm:bg-green-500%20sm:hover:bg-green-600%20md:bg-red-500%20md:hover:bg-red-600%20lg:bg-indigo-500%20lg:hover:bg-indigo-600%20xl:bg-pink-500%20xl:hover:bg-pink-600%20%22>%20%20Button</button>	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/pseudo-class-variants/_button%20class=_none_bg-orange-500%20none_hover_bg/button_	(from https://tailwindcss.com/docs/pseudo-class-variants/)
08:38:45	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.eb.delayed	(from https://tailwindcss.com/docs/adding-base-styles/)
08:38:45	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.ec.delayed	(from https://tailwindcss.com/docs/extracting-components/)
08:38:45	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.ed.delayed	(from https://tailwindcss.com/docs/adding-new-utilities/)
08:38:46	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.ee.delayed	(from https://tailwindcss.com/docs/functions-and-directives/)
08:38:46	40/40	---M--	302	error ('Found')	text/plain	date:Mon,%2024%20Feb%202020%2011:38:46%20GMT	https://tailwindcss.com/docs/colors	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/colors	(from https://tailwindcss.com/docs/functions-and-directives/)
08:38:46	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f0.delayed	(from https://tailwindcss.com/docs/configuration/)
08:38:46	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f1.delayed	(from https://tailwindcss.com/docs/theme/)
08:38:47	9978/9978	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Feb%202020%2011:38:47%20GMT	https://tailwindcss.com/docs/core-plugins	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/core-plugins	(from https://tailwindcss.com/docs/theme/)
08:38:48	40/40	---M--	302	error ('Found')	text/plain	date:Mon,%2024%20Feb%202020%2011:38:47%20GMT	https://tailwindcss.com/docs/colors	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/colors	(from https://tailwindcss.com/docs/theme/)
08:38:48	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f4.delayed	(from https://tailwindcss.com/docs/breakpoints/)
08:38:48	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f5.delayed	(from https://tailwindcss.com/docs/customizing-colors/)
08:38:48	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f6.delayed	(from https://tailwindcss.com/docs/customizing-spacing/)
08:38:48	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f7.delayed	(from https://tailwindcss.com/docs/configuring-variants/)
08:38:48	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f8.delayed	(from https://tailwindcss.com/docs/plugins/)
08:38:48	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.f9.delayed	(from https://tailwindcss.com/docs/preflight/)
08:38:48	80638/80638	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Feb%202020%2011:38:48%20GMT	https://tailwindcss.com/docs/core-plugins/	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/core-plugins/index.html	(from https://tailwindcss.com/docs/theme/)
08:38:49	108/108	---M--	302	error ('Found')	text/html	date:Mon,%2024%20Feb%202020%2011:38:48%20GMT	https://unpkg.com/tailwindcss/dist/base.css	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/unpkg.com/tailwindcss/dist/base.fa.delayed	(from https://tailwindcss.com/docs/preflight/)
08:38:50	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.fc.delayed	(from https://tailwindcss.com/docs/container/)
08:38:50	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.fd.delayed	(from https://tailwindcss.com/docs/box-sizing/)
08:38:50	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.fe.delayed	(from https://tailwindcss.com/docs/display/)
08:38:50	11090/11090	---MCZ	200	added ('OK')	text/css	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://unpkg.com/tailwindcss@1.2.0/dist/base.css	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/unpkg.com/tailwindcss@1.2.0/dist/base.css	(from https://tailwindcss.com/docs/preflight/)
08:38:50	2785/2785	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2011:38:50%20GMT	https://tailwindcss.com/docs/display/<div%20class=%22none:flex%20sm:inline-flex%20md:block%20lg:hidden%20xl:flex%20...%22>%20%20<!--%20...%20--></div>	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/display/_div%20class=_none_flex%20sm_inline-flex%20md_block%20lg_hidden%20xl_flex%20...__%20%20_!--%20...%20--__/div_	(from https://tailwindcss.com/docs/display/)
08:38:50	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.100.delayed	(from https://tailwindcss.com/docs/float/)
08:38:50	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.101.delayed	(from https://tailwindcss.com/docs/clear/)
08:38:50	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.102.delayed	(from https://tailwindcss.com/docs/object-fit/)
08:38:51	2785/2785	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202020%2011:38:51%20GMT	https://tailwindcss.com/docs/object-fit/<div%20class=%22bg-gray-400%22>%20%20<img%20class=%22none:object-contain%20sm:object-cover%20md:object-fill%20lg:object-none%20xl:object-scale-down%20...%22%20src=%22...%22></div>	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/docs/object-fit/_div%20class=_bg-gray-400__%20%20_img%20class=_none_object-contain%20sm_object-cover%20md_object-fill%20lg_object-none%20xl_object-scale-down%20..._%20src=_...___/div_	(from https://tailwindcss.com/docs/object-fit/)
08:38:51	0/-1	---M--	302	error ('')			https://tailwindcss.com/discord	C:/Users/Mixtutoriais/Desktop/Meus%20sites/TailwindCSS/tailwindcss.com/discord.104.delayed	(from https://tailwindcss.com/docs/object-position/)
